fecha_cierre,NIT,Fecha_vencimiento,Dias_mora,Calificación,Saldo,Porcentaje_deterioro,Deterioro,FID,nombre_linea
30/09/2023,49ca8f1b41b955c9c5ec4b6f2787f74a652ed45d39646b19a77e13322703e1a8,30/09/2023,0,A,0.0,0.0022,0.0,8bb0fb790f238077f2ff80df290cab37fdc7bd068da6cffc7d89febf3b635c87,Administración
30/09/2023,6b5c66667767788e7eb8dce1f3503554381d52f5cc7ffe388cf20916dfec2abf,13/10/2023,0,A,0.0,0.0022,0.0,1cfd38ca67c5e4d7b910d70e6f038d2140655ebde0f7e9dc3fe41bbcc1126f57,Administración
30/09/2023,bfefe0950acfc7d941b14b65a1b59080b717e1e69b56d69f30efa23bb3b94d68,31/10/2023,0,A,0.0,0.0022,0.0,ad91d06921b3a51549725a039710605437bfb025f7adea65369367700bbd966d,Inmobiliario
30/09/2023,bfefe0950acfc7d941b14b65a1b59080b717e1e69b56d69f30efa23bb3b94d68,31/10/2023,0,A,0.0,0.0022,0.0,666ca93b901f0a44e4505de21db5bee55464b2f6c526535a13e85b16fc713d62,Inmobiliario
30/09/2023,90c21e4b82fc85188178202670e374a12e97d816ce0094f541bfef50964dd565,30/09/2023,0,A,0.0,0.0022,0.0,3193b7cc83867d5445a8483df2890584a9cd8d1d74de1f4a398bcb5fe983c3d7,Inversión
30/09/2023,c6a741ca68f0621886a100fef54355f7dafcef8aa9e1c260c32dbb78a60bee14,30/10/2023,0,A,0.0,0.0022,0.0,0ab71e1de28992d1289990a9ea367a29e2216014161cb6dcb5c93f38b7febf8d,Inmobiliario
30/09/2023,b6633911b5143a13e1986df8f5f723d99e65760dc9c719b3cb6e682e62796ae0,30/09/2023,0,A,0.0,0.0022,0.0,2cde7c69c9ed46401cf1e0e4e71d82a053cc76b95f5b8c91ece75f6ea0ae67b3,Administración
30/09/2023,a01f60e612bcb5612f29efb01851296b085c9f56ff88ab1fee7112646e8f59bb,30/09/2023,0,A,0.0,0.0022,0.0,aee32b393d9a1f744d589f8fbc3961ac1d6a8359be3a9445540b166f181e8fd5,Administración
30/09/2023,0276b0f7f923dd29c5b7794829664579e076719422de70af5035818ed11b98c0,30/09/2023,0,A,0.0,0.0022,0.0,423bfa8170845487fc09a3d2111e50b6f30b517dd998d24ed650f1fe43faa3fc,Inmobiliario
30/09/2023,ac361a4e154c7237a37fead94b9c45d99ff1e4a966b8b44581b210e44f9b7609,30/09/2023,0,A,0.0,0.0022,0.0,423bfa8170845487fc09a3d2111e50b6f30b517dd998d24ed650f1fe43faa3fc,Inmobiliario
30/09/2023,4942b4b03644b61cda4c893295d4e2b1b3a3e4d51616e7c028ce5c408275dfb6,30/09/2023,0,A,0.0,0.0022,0.0,97b2f50f3ef8882f637df4f6015eb951709f70ec57aa40094293df8a8dcb1177,Inmobiliario
30/09/2023,1e2d782693538fc7ed2c1f847c1d99b88b546e7e71e60ce81c9c8aceae9e2d06,30/09/2023,0,A,0.0,0.0022,0.0,f8ea345a04e6b184e8237db6497addfaae7b1fcbd9ac20aececc7d63c9d6d697,Administración
30/09/2023,7bbc5b7c5a54d17921c5669bac18df70eb2da70c051aafabf0f765ba9aab2795,30/09/2023,0,A,0.0,0.0022,0.0,f4b94821159e4974022084b6d3735e1ff440cab7d97ce554ae0ba4793bc10070,Inmobiliario
30/09/2023,61f46e40cc60afafb16514a2be2ac9f0957adfa1d790b9bb8473706bbacf4612,30/09/2023,0,A,0.0,0.0022,0.0,97b2f50f3ef8882f637df4f6015eb951709f70ec57aa40094293df8a8dcb1177,Inmobiliario
30/09/2023,f810167a3f88559f1cf90ac412c7d70c0de7f54742bcad3ea08245f943f3e1a2,30/09/2023,0,A,0.0,0.0022,0.0,b82971e70c910d0a076de47d0fe65679cee81d0543efeebd350c7e6b46d62fdd,Administración
30/09/2023,f810167a3f88559f1cf90ac412c7d70c0de7f54742bcad3ea08245f943f3e1a2,30/09/2023,0,A,0.0,0.0022,0.0,1fa36375373c3a27cd6ad962948c186c09194734420f6964f8295da819502ae1,Inversión
30/09/2023,f810167a3f88559f1cf90ac412c7d70c0de7f54742bcad3ea08245f943f3e1a2,30/09/2023,0,A,0.0,0.0022,0.0,86ff1766e99e2e585ecba9be36deec5f64fa713cb9ab3e5e24c327fdda9e43d9,Administración
30/09/2023,f810167a3f88559f1cf90ac412c7d70c0de7f54742bcad3ea08245f943f3e1a2,14/02/2009,0,A,0.0,0.0022,0.0,990527f0864c6d386494068f26ccf97d17c7643fddca11c611f14ca11fd75c3f,Administración
30/09/2023,b3d0810a27616141f07e2ca530e2982e9592d6e66afbe2b189078145277f520f,24/07/2023,68,B,0.0,0.0026,0.0,fda4367a020d258e523b4996eedee11b54250a6004d2de33ca4a5eba4a76f5f4,Inmobiliario
30/09/2023,b3d0810a27616141f07e2ca530e2982e9592d6e66afbe2b189078145277f520f,24/07/2023,68,B,0.0,0.0026,0.0,072acd8b236fdee15406771b975e6d43bdf006f9364220bbe3a100dbd786cf62,Inmobiliario
30/09/2023,f495b5a0005d360b2a2c3e358b2d7973c0b3e7a76e371d83bdabd76934c2402b,11/11/2022,323,D,0.0,0.3311,0.0,7b77cda768e292251fe7ecc36e712c6633042d6ad58af05fc336696c022b4565,Garantía
30/09/2023,f495b5a0005d360b2a2c3e358b2d7973c0b3e7a76e371d83bdabd76934c2402b,11/11/2022,323,D,0.0,0.3311,0.0,d8b91ab514732bcc4c971ddfc55b3a85b82af9681f7e399beeb84b634aa1c210,Garantía
30/09/2023,76a2fce103a19210468ab1af2b69a6eb3d3bfc10439724c5b50341f774d3b365,31/01/2023,242,D,714000.0,0.3311,236405.4,c1b1e4f042d18f9cd5b740d2970091b7de1c71f2406a32d5ac8b78956a7bd6df,Inmobiliario
30/09/2023,e55789c1cbc8d8d33863f7800c7d93ec015430ff24d0f1806a3cb781385c31cb,19/03/2023,195,D,3451000.0,0.3311,1142626.1,49b9005d8822cc733aa6be62e6426ef11cbfa91b44fe742c3427daa707b3be84,Administración
30/09/2023,c8db562faf5be30dfb7e29cc45c3d0aca78f343f00abe597c350f25336559cb1,15/01/2023,258,D,421988.52,0.3311,139720.398972,fcf7c3ee7a7227cb71de315c11ea964e208ce196108960bcd28cf8355ac39b0b,Administración
30/09/2023,d0246e86f9a3cc58667a999873cc68f5ea301b193055517be6a1449ae103796a,31/12/2021,638,E,9084245.95,1.0,9084245.95,91410e7b596e66b1e68ddfaa4ebb666fb1860f4addee306426ec3f23d7a40961,Garantía
30/09/2023,79c13fb04e88c71360208e8d8384083d7db7f0bb189d600ed4a5f56a25d36eb8,03/03/2023,211,D,870757.96,0.3311,288307.960556,d294c6baad5e69a8553f9e589441192d277705e0cb1531fc9f6e1f1b34c44996,Administración
30/09/2023,d4b6e4bccfeaebdde6fb443068993433a2b3884b83e48234b62a28c156860b55,01/07/2023,91,C,8737103.76,0.2086,1822559.844336,2fb0badb0206333fd0d3e309188e916f1af3ae3849d83b2b35ed00a20668bbe7,Garantía
30/09/2023,4bdc1c972ead844b4fb5a59b2881d8c8e97cac0c686e6df77b1978ea20da904f,15/11/2021,131,C,6196130.07,0.2086,1292512.732602,29b6c07806f0bc63c4e4620e5a5b74e869cb320c4a110454dbeafc66c6eaf794,Inmobiliario
30/09/2023,4bdc1c972ead844b4fb5a59b2881d8c8e97cac0c686e6df77b1978ea20da904f,15/11/2021,131,C,9294194.94,0.2086,1938769.064484,6da63f6d75eb9cced73b9cb97fcdbbb313c95a8a2721af9099ba0b80230063c3,Inmobiliario
30/09/2023,4bdc1c972ead844b4fb5a59b2881d8c8e97cac0c686e6df77b1978ea20da904f,15/11/2021,131,C,9294195.06,0.2086,1938769.0895160001,22aa6b2eaa8c12114c2f2ba5bbf3547727c4ffcd6b51f00a405c446a24622b58,Inmobiliario
30/09/2023,4bdc1c972ead844b4fb5a59b2881d8c8e97cac0c686e6df77b1978ea20da904f,15/11/2021,131,C,6196130.04,0.2086,1292512.726344,fab4c743985bec7214e71fb5d9b55de91a90c489e2113fa2ebe0c8a7694d6255,Inmobiliario
30/09/2023,4bdc1c972ead844b4fb5a59b2881d8c8e97cac0c686e6df77b1978ea20da904f,15/11/2021,131,C,14800125.69,0.2086,3087306.218934,4ef17608cfb985489c1d3e8156a7d84761a2fb9391c4ee915ad5d5ff2667e2c9,Garantía
30/09/2023,4bdc1c972ead844b4fb5a59b2881d8c8e97cac0c686e6df77b1978ea20da904f,15/11/2021,131,C,18588390.76,0.2086,3877538.3125360003,386a0fe700ff381a94b23028a7a447beac2342326bda78d32cca27bc202af1d6,Garantía
30/09/2023,d6d4f3ac1e5694d32fa475797bf54c86c2b868784dd6642481b57c84c4694aa7,16/07/2023,76,B,15120000.0,0.0026,39312.0,7f049c089dd9cba4c14cd6c77c6920b564e84e55a6200ed667c291953140c625,Administración
30/09/2023,c7ca6f9532d36e4e9d15e0967e8dcc7f763e82816261c280813131c5fa34c154,17/08/2023,44,B,1863540.0,0.0026,4845.204,88e185e04bbd9da54eee4fc7a88337119d045f0fe6033324e5d1a72bae735086,Administración
30/09/2023,a299aebf3d32b053e23971451884bb8374cd1132e6aa28f18f617c503f301d15,10/09/2023,20,A,2760800.0,0.0022,6073.76,65ac55088268015ef14304b08938f2d2208ef3f7c8a6e913f149bb319097f07b,Garantía
30/09/2023,3a8f833e8940ff2b16c55a2996560c5fbd9ce2443fcd081522e1d2310b57af14,16/09/2023,14,A,6902000.0,0.0022,15184.400000000001,a923e3e09e20a923e53ab098b0dfb20badbfc4af2de67098540e8e7db1e27752,Administración
30/09/2023,a299aebf3d32b053e23971451884bb8374cd1132e6aa28f18f617c503f301d15,10/09/2023,20,A,1380400.0,0.0022,3036.88,5c30e4b05afd1718b71ea996d888b54b514be125a87217f5e4706a3b0870f6e8,Administración
30/09/2023,b5757a96e599a7db7807248ebd9c2d361eef6f05aebe0f6447a338791029fb2d,16/09/2023,14,A,4141200.0,0.0022,9110.640000000001,ed214b2ee2c6c64a66ef22e5d079b7408154666c7106cfa532a6a40834143839,Garantía
30/09/2023,f810167a3f88559f1cf90ac412c7d70c0de7f54742bcad3ea08245f943f3e1a2,31/08/2023,30,A,230066.0,0.0022,506.14520000000005,4dc8fd916ea88177b1368b9becd1ae8a54badb9ca3f3a383d555f4b935450515,Administración
30/09/2023,da316653c5e7e5c41ce3303505b0132571611ff4ef39d679a1459d7223a9e6f1,16/09/2023,14,A,6073760.0,0.0022,13362.272,99f2d062be91b38918d3ee63b1708dfcd1c434ce72cbaaa8564a578c4c3517d6,Inmobiliario
30/09/2023,08f821d9b3e17cfe45cf5f13daaca48093a40f48df194cc754074a5b19e54df7,14/09/2023,16,A,4141200.0,0.0022,9110.640000000001,867f41b70430c8d822a04f1d97aceb9b15b2c9c9cd70471b8576014811b5197c,Administración
30/09/2023,f495b5a0005d360b2a2c3e358b2d7973c0b3e7a76e371d83bdabd76934c2402b,11/11/2022,323,D,23395400.0,0.3311,7746216.94,8005c981fac40b3ab78dc2d9271bed69f4f8b9d1e186865b43f71775fc054328,Garantía
30/09/2023,d3f02a7c8a83a0c867a2edf45cbded09180280226e6643de414c829e380353b0,17/02/2023,225,D,24847200.0,0.3311,8226907.92,90aed195e1ea49464d24fcebb49a1802ba4938d55696d43735ccabd0c107f629,Garantía
30/09/2023,c8db562faf5be30dfb7e29cc45c3d0aca78f343f00abe597c350f25336559cb1,15/01/2023,258,D,7711200.0,0.3311,2553178.32,2f9d5cb59cd5672a30ad141b3078d8435371787f90510eaf3211ba095e0bbf35,Administración
30/09/2023,80b59e7c579d7274826d61c9a1229e65c6a5f39bcbaf1a1a7e3bbe36a673c6b1,19/10/2022,346,D,25560400.0,0.3311,8463048.44,58ddcb87a89116daadac2ee2ff8c608f5e1adac345d5b73a7734778ecccd9430,Inmobiliario
30/09/2023,65ad87895ad4c2b92b370a352a8e3ed0b6494ec098cde740e279309cbb524cb3,20/10/2022,345,D,15733696.24,0.3311,5209426.825064,1a36b0ad5ebd55d853dabd1faa9b48353801eed4ae56d7365d107538b68e542d,Administración
30/09/2023,4c96c4d718f7a344d5b2ff85e05ffa9ac9fa863dddb6735f8742e7e279374959,31/12/2022,273,D,8992395.84,0.3311,2977382.262624,d294c6baad5e69a8553f9e589441192d277705e0cb1531fc9f6e1f1b34c44996,Administración
30/09/2023,a5039cd80a5242718e2e81eb39812f8086723fbd5acf2a501e54bbdc570373d3,19/10/2022,346,D,34367200.0,0.3311,11378979.92,428188424053361479fe5a697c83de0789f1d232603b8027324bd93e0bda20a8,Inmobiliario
30/09/2023,81ffa6578111cff91ef7af196eec2e6dc9e272fade2ef62d1c5fa60730b37482,03/03/2023,211,D,7209981.04,0.3311,2387224.722344,d294c6baad5e69a8553f9e589441192d277705e0cb1531fc9f6e1f1b34c44996,Administración
30/09/2023,a7676ff89d5f3fc0992b7825f18cc338befc4b71df43f3789da070c63215a407,31/12/2022,273,D,2335970.0,0.3311,773439.667,d294c6baad5e69a8553f9e589441192d277705e0cb1531fc9f6e1f1b34c44996,Administración
30/09/2023,09337176b61b55010e5c0e5e623a342f34675f112eb44fe9dcbf871ed43c0a5d,03/03/2023,211,D,9317700.0,0.3311,3085090.47,582d2e9e72b0a70001027fcb11d5d41d49a8f1fa49c008523dc0d0c697743bd2,Inmobiliario
30/09/2023,dd3f664dadb8504fe8f1c63a2db6e90762ccabbe47e569add61abc4dd46e4ad7,18/11/2022,316,D,22890400.0,0.3311,7579011.44,16c7bcaeb83e04668d066ba660522f95eac030d503fa36c8c61eea384bb5326d,Inmobiliario
30/09/2023,d9d6a4c0da589b802cd7136abc08eb2184b0be14ae3f8e020c459c3a29f69f2a,30/06/2011,236,D,22560000.0,0.3311,7469616.0,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,Otros
30/09/2023,acd2bd053e7149fe477e5be39a0f97eb6739261514d5f94e463d8317ecb43ad4,22/03/2023,192,D,2760800.0,0.3311,914100.88,ed294a98a6f57efdf47432c70bb788b5d05dae95224727965c992697bf00165a,Inmobiliario
30/09/2023,e55789c1cbc8d8d33863f7800c7d93ec015430ff24d0f1806a3cb781385c31cb,19/03/2023,195,D,8234800.0,0.3311,2726542.2800000003,14a1baf5a57f02184e9b92d38c943d69e0161cb7b8214aacbc510c89611fb828,Administración
30/09/2023,acee798bc88e75f305d4cf8ff055eb67cc09d0d0d8741393d820d9b4b513845b,20/03/2023,194,D,9662800.0,0.3311,3199353.08,1e6bc66b2293a2ae51e0ada05958e133c1470affe739f867a9b18eb5a8160eae,Administración
30/09/2023,699c10a44a884e9d2b1b9102e2a926d6670082d009298c8e15df4cdeecfdb222,01/07/2022,456,E,42360600.0,1.0,42360600.0,e5868c0cadef74a815148ca29776cf9dd071a4a64e99e180f8e24c44d0427816,Inmobiliario
30/09/2023,b3d0810a27616141f07e2ca530e2982e9592d6e66afbe2b189078145277f520f,24/07/2023,68,B,4141200.0,0.0026,10767.119999999999,3fe42cbd34c728d111c4085e878d3766036a0dad3ddf32bf3ce02cf25e0c0cc8,Inversión
30/09/2023,b3d0810a27616141f07e2ca530e2982e9592d6e66afbe2b189078145277f520f,24/07/2023,68,B,1380400.0,0.0026,3589.04,c26a5c60464d09253a697c0ca991adf29f86aaf96458c2689098bb3920dde535,Administración
30/09/2023,b3d0810a27616141f07e2ca530e2982e9592d6e66afbe2b189078145277f520f,24/07/2023,68,B,2760800.0,0.0026,7178.08,99f2d062be91b38918d3ee63b1708dfcd1c434ce72cbaaa8564a578c4c3517d6,Inmobiliario
30/09/2023,717c0541f98028921622068da5eaec88187bcc22ebe8552e25f89d97894084ad,08/07/2023,84,B,19049520.0,0.0026,49528.752,a600319ac6e27cc1f67d3c2f7943a4bf9f0b0fc32c70b36c17986d9420bb7013,Administración
30/09/2023,717c0541f98028921622068da5eaec88187bcc22ebe8552e25f89d97894084ad,08/07/2023,84,B,28574280.0,0.0026,74293.128,b9024a26067117f4c3e7d55e12c86590358edf235d72392eb029c099ea381efb,Administración
30/09/2023,2bf7418267ed1e903371869e673303f0b35b2e23368256edb1f26df4ee4e0fd2,15/07/2023,77,B,19325600.0,0.0026,50246.56,c83dd0ed6e88cc856f44a2b207787223c326c342022287eaa90f69012dd9fe95,Administración
30/09/2023,b700ba1b8144e370092f7343837620b54aa79a37a42f856cb3c4a2dde985a902,14/07/2023,78,B,4331600.0,0.0026,11262.16,bde8f7f3758de79ed4dc6934ced06366288aadcf3c8064208e10ae9d62105327,Administración
30/09/2023,74eb4f169e598107c05f55d90ff36479515ba82406e5a192ed5f7d09a0d6207f,25/08/2023,36,B,2070600.0,0.0026,5383.5599999999995,ac7948d4c5bfcd8394738fe3998779e4aadf987dd4201923620aa92b4aab9694,Inmobiliario
30/09/2023,74eb4f169e598107c05f55d90ff36479515ba82406e5a192ed5f7d09a0d6207f,25/08/2023,36,B,2691780.0,0.0026,6998.628,8a0d6e386850c1579bf477845601d9998aa19468316cb8b3dd8a9b03af1b348f,Inmobiliario
30/09/2023,74eb4f169e598107c05f55d90ff36479515ba82406e5a192ed5f7d09a0d6207f,25/08/2023,36,B,2070600.0,0.0026,5383.5599999999995,91e8ae5c0ba5054f507d8df91908e9ed9ac8ab21d471a2d1e6d0d71488793692,Inversión
30/09/2023,74eb4f169e598107c05f55d90ff36479515ba82406e5a192ed5f7d09a0d6207f,25/08/2023,36,B,2070600.0,0.0026,5383.5599999999995,b276be4d479ddd3d855454aa47104c1b35dc7ae020023b4fd620880cb51497ee,Inmobiliario
30/09/2023,74eb4f169e598107c05f55d90ff36479515ba82406e5a192ed5f7d09a0d6207f,25/08/2023,36,B,1380400.0,0.0026,3589.04,c85e2d52dedc4636fcca67079514388a95fe37f2c5573b41fdffa1cc905d4088,Administración
30/09/2023,af9417a18fea1955ade61a623567a79b87c8ac5998fd754813b4cc52ae0f6b3e,05/06/2023,117,C,2070600.0,0.2086,431927.16000000003,30ed73396833f389b4a82fd7dd1a2097a969e86260a5c3d3e45f12a02bb7d387,Administración
30/09/2023,af9417a18fea1955ade61a623567a79b87c8ac5998fd754813b4cc52ae0f6b3e,05/06/2023,117,C,10353000.0,0.2086,2159635.8000000003,c75b2dcf3d6f4471231e99abb3207fb10afef442381f8579ee2ca68e58462dbc,Garantía
30/09/2023,df4f7362b0a3618f0dfec1d247c895de6d88da89191145a018691702cc5ab3eb,18/06/2023,104,C,19706000.0,0.2086,4110671.6,16476dec4c25f76b4f8bc4422becc1af77127ea6e8f5bb670486ae857aea4768,Inmobiliario
30/09/2023,1c264191d3b41e58e2138cc5c4478b4f041c4ef18605546218df25da9ba7ecfb,18/06/2023,104,C,2299004.0,0.2086,479572.2344,08bbc56938ef57f7b55f4b4a264e741152edeff648d9303ef08bb33994d0caf2,Inmobiliario
30/09/2023,a8dc80556227b50084fb0d9307d38aa872b408d5d60c1d97b7ba133b7bc80505,01/07/2023,91,C,1380400.0,0.2086,287951.44,4957ef2c737831da1a2bf10bb85df41e276ddc9377a248d980bd274a6d5b03c2,Inmobiliario
30/09/2023,f542dc5e8a3235dd14d66203786d8b5f3d0885515802427bb07724bf6edc35cc,10/06/2023,112,C,1035300.0,0.2086,215963.58000000002,88e185e04bbd9da54eee4fc7a88337119d045f0fe6033324e5d1a72bae735086,Administración
30/09/2023,85b05b6a61f7690d86706c8a81effddfa6e2867fad869a4a1c32f02a9b0182b2,17/06/2023,105,C,11504000.02,0.2086,2399734.404172,7ea43c9ba8792eb0ee1f44bf8402656e1d6cf9209e7c9c9caab9b204ac0dc226,Inmobiliario
30/09/2023,1c264191d3b41e58e2138cc5c4478b4f041c4ef18605546218df25da9ba7ecfb,18/06/2023,104,C,2166300.0,0.2086,451890.18,a3280c7fc9ebe03b1be8aabec658fcda52f43e30b501a56887f72ac48065b337,Inversión
30/09/2023,85b05b6a61f7690d86706c8a81effddfa6e2867fad869a4a1c32f02a9b0182b2,17/06/2023,105,C,11043200.0,0.2086,2303611.52,4957ef2c737831da1a2bf10bb85df41e276ddc9377a248d980bd274a6d5b03c2,Inmobiliario
30/09/2023,1c264191d3b41e58e2138cc5c4478b4f041c4ef18605546218df25da9ba7ecfb,18/06/2023,104,C,2166300.0,0.2086,451890.18,e510c822eec0207908b8572d3401af7b9d8c403fe506970bc9bf121e4a89fec7,Inmobiliario
30/09/2023,1c264191d3b41e58e2138cc5c4478b4f041c4ef18605546218df25da9ba7ecfb,18/06/2023,104,C,1848576.0,0.2086,385612.9536,2195a74c7ce49b7254c68ffc3de3208058e6bded68de5ddf52188a08b88c6658,Inmobiliario
30/09/2023,9329d0a116ab0121617d9155c50a4df3cc0821cc45ab75964f587aa936c4e4a6,17/06/2023,105,C,6902000.0,0.2086,1439757.2,1ec8eb73cb214e2dc48ff9bbbd5d14f8d2fe3dd55e5492b699badd240a6df4c6,Inmobiliario
30/09/2023,4acf97c2d3cb98fe67ebaf2ad00bd11fc77f8ad16348fb783117577b32d1767f,12/06/2023,110,C,817196.8,0.2086,170467.25248000002,501477cb25062747ee72591c6a5041a9ab5890691428095d9723c9309fb3531c,Administración
30/09/2023,1c264191d3b41e58e2138cc5c4478b4f041c4ef18605546218df25da9ba7ecfb,18/06/2023,104,C,2219850.0,0.2086,463060.71,b306e8e8259e7c1546355e2a3fdecbab5faa7fcfd9df8967ba6bfa788aa1e831,Inversión
30/09/2023,1c264191d3b41e58e2138cc5c4478b4f041c4ef18605546218df25da9ba7ecfb,18/06/2023,104,C,3934140.0,0.2086,820661.604,5646dda73a9fbe52580799df6baa5dc72c6596731e40966cf8a79df7e1dfae90,Inmobiliario
30/09/2023,02e2e9288f25241d54d597e30e1c2721f347c217a89fbb66b8374061b18d736d,17/04/2023,166,C,9662800.0,0.2086,2015660.08,c1d3e8240ccdeee4a007ed90b3598558488f21b01bc69e9f9a5855fb98ced98e,Inmobiliario
30/09/2023,6554523c340171237865194c9bd2a2a83d4bda08a49f5678eb837485189d749d,09/04/2023,174,C,9648252.79,0.2086,2012625.5319939998,2f513403fd16d418ebd5f4204bd032d2b38ca7fe3a8e6bd9b8776e84cde27ccf,Garantía
30/09/2023,f1dcbac57c05eb57e44dd60f2fd7700cdcfe2276d288d4ab68cbd6fe436f4dac,01/05/2023,152,C,4957044.25,0.2086,1034039.43055,71d2c8fa21e42105b0ba8dec0a6589a0b8253c0fd7d4a7ce7868f70f1b1d1bcf,Inversión
30/09/2023,f91e44db3dd2a669a094ce9db5fdcf272a2d012ccde97a7653a0c66e9644b5a8,15/04/2023,168,C,28988400.0,0.2086,6046980.24,81c03dbeef65c925234f5e94d35f5d117d3a19b80b2a99f37f371b5a519b05ae,Inmobiliario
30/09/2023,45a1db41468f2a2c36fff50803da776ad5679c6a189eceac1fafefa4ddaf1774,15/04/2023,168,C,4938853.68,0.2086,1030244.877648,1a36b0ad5ebd55d853dabd1faa9b48353801eed4ae56d7365d107538b68e542d,Administración
30/09/2023,edb63e26395d9a22ecd567663dbaa151ec5a2b16ddb3f8d221ebc9962be96ca8,14/05/2023,139,C,20706000.0,0.2086,4319271.600000001,bca5c51033b98744b2bd9f98bb62722dc49f1992e693cb06adb806c2ce572e2f,Garantía
30/09/2023,130dcbff96203e6520835755287938762d263d82b34e75c69051d50344bde38c,01/05/2023,152,C,4958531.51,0.2086,1034349.672986,71d2c8fa21e42105b0ba8dec0a6589a0b8253c0fd7d4a7ce7868f70f1b1d1bcf,Inversión
30/09/2023,39189de8b415f6d0bbccf46cf3e10ca8b23762b0f6365f7df11eedb14d0a6f4f,22/05/2023,131,C,16551710.0,0.2086,3452686.7060000002,05374bd6e0e064099de0c3f8b476d7bfd03baa25ddddb4bce052a951f8c06b76,Inmobiliario
30/09/2023,13c06c91c9b063235fd89edc52e458aa7362109877bc7d278e6fe60aec77a0f5,01/05/2023,152,C,4957044.24,0.2086,1034039.4284640001,71d2c8fa21e42105b0ba8dec0a6589a0b8253c0fd7d4a7ce7868f70f1b1d1bcf,Inversión
30/09/2023,4bdc1c972ead844b4fb5a59b2881d8c8e97cac0c686e6df77b1978ea20da904f,15/11/2021,131,C,9267849.62,0.2086,1933273.430732,80a6f98650adb5d3d37cdb45cd7d91a0baf6a87fe17a29c8e1b51196651ba1a5,Inmobiliario
30/09/2023,f1e828c39905a6a7df8b1f27a1d69f11a2d4fc5505d07670612059d983d54365,12/08/2023,49,B,207060.0,0.0026,538.356,3d8443bacf48224272f18709fa547989d6b06805d425666f12fd19a78de09323,Inmobiliario
30/09/2023,d682322de44377e94f412016e67781626c6d02956808dd1f47f7d67920c2829a,17/08/2023,44,B,7672400.0,0.0026,19948.239999999998,63177c4b87375b075f23a7cca210b23d5b254e99f59060435dcd2b9cdd6e806a,Inmobiliario
30/09/2023,74eb4f169e598107c05f55d90ff36479515ba82406e5a192ed5f7d09a0d6207f,25/08/2023,36,B,2070600.0,0.0026,5383.5599999999995,fa17eeeec9a680f0877755e4536cd62fd30b5d4d90be652415f1db715044578a,Inmobiliario
30/09/2023,9e93a057c2850346ec299389f3c1e4c4f55b52fab45cadd95f7bc57907efb4f5,19/08/2023,42,B,6211800.0,0.0026,16150.679999999998,5f1b014c31ae82f3e86a01260d6cd2620531401ce62e1663174d92e61c211fc7,Inversión
30/09/2023,5f5162761aa3a3ee2bdd698c23fc988347774cb6f64544a55a9183e5bcecce5f,12/08/2023,49,B,1863540.0,0.0026,4845.204,3d8443bacf48224272f18709fa547989d6b06805d425666f12fd19a78de09323,Inmobiliario
30/09/2023,d1505390c103bc2c5fbc6704b4a161e994019a094493b6fb1883b68d8f508f57,19/08/2023,42,B,8282400.0,0.0026,21534.239999999998,442414d7dc1ee960c52bc24e010cd674a68a99672f153f8d536e9dacd19d1c34,Administración
30/09/2023,e580631d3a9aba88af9da226f8db03fe8c468dcb39b0342e60e7ab6860d5c575,17/08/2023,44,B,13596940.0,0.0026,35352.044,1f1f06d577eb1be8a97dc30baa8dc858ee467b103aacee1d7bb5438cc9dc3ac4,Administración
30/09/2023,ca261a8207f1131adc92830bfcef186d049eab1cce824f9e39e2a50a0b11a894,21/08/2023,40,B,8282400.0,0.0026,21534.239999999998,92cce644d12e8926c5b7a6bf4ff766d17e2fca0bf6ff2d1fdd83108140d2c332,Inversión
30/09/2023,74eb4f169e598107c05f55d90ff36479515ba82406e5a192ed5f7d09a0d6207f,25/08/2023,36,B,4504730.72,0.0026,11712.299872,af57a5aef93de6829affe4f15a9c5ef69f8692b6d47fd2abeb4c98d2711e0a48,Inmobiliario
30/09/2023,7eb4bd292729d2be5e0f1ecfd86c2152cdcde68ce5fbeda3c13f2f5f4d2442a9,13/08/2023,48,B,8282400.0,0.0026,21534.239999999998,6e630c1e4be02201e57dd1c194d47b5fc85b0402767a671c995b77f1aa3f28df,Inversión
30/09/2023,1b2959f4fbd3f7343321c9d7ef8525dfd1371967a1b1c3704e395b3b82cb54a0,17/08/2023,44,B,6211800.0,0.0026,16150.679999999998,bbc842032f02726dde9239e43bebd9b0514f5d3c32116f13cd2bdcee5cadb38e,Inmobiliario
30/09/2023,74eb4f169e598107c05f55d90ff36479515ba82406e5a192ed5f7d09a0d6207f,25/08/2023,36,B,7454160.0,0.0026,19380.816,fb02e6e015ff8fe405afc99d5bbe1a3684abe1f035111dd65e388fb51c67d0fc,Inmobiliario
30/09/2023,2def9c3091a79175c3b326d786cc90f2256ca8407620212e787f1091eefb742c,12/08/2023,49,B,8282400.0,0.0026,21534.239999999998,dc48f8d1c1fce4edbe14b3ef4265c53c833f6c235dbf740636d2612bbf941653,Inmobiliario
30/09/2023,d16863967da9463507b142aeab5c3194a66d12bcaf451eb812bb24a000c07701,19/08/2023,42,B,4141200.0,0.0026,10767.119999999999,a77d6338b820053395475ebf6c8f30feaaa5497d6893c4217ab0ac7125c4c89c,Administración
