Nro Factura,valor_capital,fecha_abono,fecha_factura,demora_pago,habito_pago
131641,985458,16/04/2019,11/03/2019,36,0.0
131642,985458,20/08/2019,11/03/2019,162,0.0
131643,985458,14/03/2019,11/03/2019,3,1.0
131644,985458,27/03/2019,11/03/2019,16,1.0
131645,985458,27/03/2019,11/03/2019,16,1.0
131646,985458,05/04/2019,11/03/2019,25,1.0
131647,985458,29/12/2020,11/03/2019,659,0.0
131648,985458,20/08/2019,11/03/2019,162,0.0
131649,1478187,15/05/2019,11/03/2019,65,0.0
131650,1801152,20/03/2019,11/03/2019,9,1.0
131651,73909353,29/03/2019,11/03/2019,18,1.0
131652,66518412,29/03/2019,11/03/2019,18,1.0
131653,985458,22/04/2019,11/03/2019,42,0.5
131654,985458,29/04/2019,11/03/2019,49,0.0
131655,1478187,16/04/2019,11/03/2019,36,0.0
131656,1478187,16/04/2019,11/03/2019,36,0.0
131657,1478187,29/12/2020,11/03/2019,659,0.0
131658,1478187,27/08/2019,11/03/2019,169,0.0
131659,985458,14/03/2019,11/03/2019,3,1.0
131660,985458,16/09/2019,11/03/2019,189,0.0
131661,985458,12/04/2019,11/03/2019,32,0.0
131662,1478187,14/03/2019,11/03/2019,3,1.0
131663,1970916,14/03/2019,11/03/2019,3,1.0
131664,985458,29/03/2019,11/03/2019,18,1.0
131665,985458,17/04/2019,11/03/2019,37,0.0
131666,1478187,15/04/2019,11/03/2019,35,0.0
131667,985458,26/03/2020,11/03/2019,381,0.0
131668,8438502,26/03/2020,11/03/2019,381,0.0
131669,985458,26/06/2019,11/03/2019,107,0.0
131670,985458,28/06/2019,11/03/2019,109,0.0
131671,985458,16/04/2019,11/03/2019,36,0.0
131672,1428914,14/03/2019,11/03/2019,3,1.0
131673,1970916,14/03/2019,11/03/2019,3,1.0
131674,4927290,11/04/2019,11/03/2019,31,0.0
131675,985458,28/06/2019,11/03/2019,109,0.0
131676,794383,14/03/2019,11/03/2019,3,1.0
131677,1970916,12/08/2019,11/03/2019,154,0.0
131678,1970916,21/03/2019,11/03/2019,10,1.0
131679,1478187,14/03/2019,11/03/2019,3,1.0
131680,2463645,14/03/2019,11/03/2019,3,1.0
131681,985458,06/05/2019,11/03/2019,56,0.0
131682,1970916,22/04/2019,11/03/2019,42,0.0
131683,985458,14/03/2019,11/03/2019,3,1.0
131684,65854681,29/03/2019,11/03/2019,18,1.0
131685,226527905,29/03/2019,11/03/2019,18,1.0
131686,317200043,29/03/2019,11/03/2019,18,1.0
131687,182929,06/09/2019,11/03/2019,179,0.0
131688,6147933,26/03/2019,11/03/2019,15,1.0
131689,19393814,14/06/2019,11/03/2019,95,0.0
131690,47144312,22/03/2019,11/03/2019,11,1.0
131691,20083635,29/03/2019,11/03/2019,18,1.0
131692,85242113,22/03/2019,11/03/2019,11,1.0
131693,10620025,26/03/2019,11/03/2019,15,1.0
131694,8164143,14/06/2019,11/03/2019,95,0.0
131695,2285857,22/03/2019,11/03/2019,11,1.0
131696,8454535,29/03/2019,11/03/2019,18,1.0
131697,35884067,21/03/2019,11/03/2019,10,1.0
131698,5195302,10/04/2019,11/03/2019,30,1.0
131699,7867102,20/03/2019,11/03/2019,9,1.0
131700,14781871,20/03/2019,12/03/2019,8,1.0
131701,8869122,20/03/2019,12/03/2019,8,1.0
131702,1970916,20/03/2019,12/03/2019,8,1.0
131703,3941832,20/03/2019,12/03/2019,8,1.0
131704,3941832,02/04/2019,12/03/2019,21,1.0
131705,492729,20/03/2019,12/03/2019,8,1.0
131706,2463645,11/04/2019,12/03/2019,30,1.0
131707,13303684,16/04/2019,12/03/2019,35,0.6666666666666666
131708,492729,11/04/2019,12/03/2019,30,1.0
131709,4002074,11/04/2019,12/03/2019,30,1.0
131710,985458,29/03/2019,12/03/2019,17,1.0
131711,985458,27/03/2019,12/03/2019,15,1.0
131712,829689420,13/02/2020,12/03/2019,338,0.0
131713,985458,29/03/2019,12/03/2019,17,1.0
131714,41484471,22/03/2019,12/03/2019,10,1.0
131715,41484471,22/03/2019,12/03/2019,10,1.0
131716,41484471,22/03/2019,12/03/2019,10,1.0
131717,41484471,22/03/2019,12/03/2019,10,1.0
131718,985458,21/03/2019,12/03/2019,9,1.0
131719,2956374,30/12/2019,12/03/2019,293,0.0
131720,492729,27/03/2019,12/03/2019,15,1.0
131721,985458,17/04/2019,12/03/2019,36,0.0
131722,3449103,11/04/2019,12/03/2019,30,1.0
131723,3941832,11/04/2019,12/03/2019,30,1.0
131724,985458,28/05/2019,12/03/2019,77,0.0
131725,15520964,04/04/2019,12/03/2019,23,1.0
131726,50997454,14/05/2019,12/03/2019,63,0.3333333333333333
131727,7390935,23/05/2019,12/03/2019,72,0.0
131728,8218720,08/08/2019,12/03/2019,149,0.0
131729,8208865,08/08/2019,12/03/2019,149,0.0
131730,8208862,08/08/2019,12/03/2019,149,0.0
131731,1970916,10/04/2019,12/03/2019,29,1.0
131732,1478187,15/07/2019,12/03/2019,125,0.0
131733,1478187,11/04/2019,12/03/2019,30,1.0
131734,1478187,05/04/2019,12/03/2019,24,1.0
131735,9456381,28/03/2019,12/03/2019,16,1.0
131736,985458,29/05/2019,12/03/2019,78,0.0
131737,1576733,29/12/2020,12/03/2019,658,0.0
131738,985458,27/03/2019,12/03/2019,15,1.0
131739,2956374,27/03/2019,12/03/2019,15,1.0
131740,1478187,03/04/2019,12/03/2019,22,1.0
131741,985458,12/04/2019,12/03/2019,31,0.0
131742,492729,29/03/2019,12/03/2019,17,1.0
131743,1576733,29/03/2019,12/03/2019,17,1.0
131744,1281096,30/04/2019,12/03/2019,49,0.0
131745,886912,29/03/2019,12/03/2019,17,1.0
131746,98546,29/03/2019,12/03/2019,17,1.0
131747,886912,29/03/2019,12/03/2019,17,1.0
131748,197091,30/04/2019,12/03/2019,49,0.0
131749,788367,29/03/2019,12/03/2019,17,1.0
131750,3054920,29/03/2019,12/03/2019,17,1.0
131751,591275,01/04/2019,12/03/2019,20,1.0
131752,1478187,29/03/2019,12/03/2019,17,1.0
131753,1478187,29/03/2019,12/03/2019,17,1.0
131754,1478187,30/04/2019,12/03/2019,49,0.0
131755,11729647,29/03/2019,12/03/2019,17,1.0
131756,16370429,29/05/2019,12/03/2019,78,0.0
131757,19689444,31/07/2019,12/03/2019,141,0.0
131758,1478187,27/03/2019,12/03/2019,15,1.0
131759,1478187,29/03/2019,12/03/2019,17,1.0
131760,1478187,29/03/2019,12/03/2019,17,1.0
131761,2463645,27/03/2019,12/03/2019,15,1.0
131762,1478187,22/03/2019,12/03/2019,10,1.0
131763,492729,11/04/2019,12/03/2019,30,1.0
131764,985458,07/05/2019,12/03/2019,56,0.0
131765,1478187,25/09/2019,12/03/2019,197,0.0
131766,1478187,25/09/2019,12/03/2019,197,0.0
131767,1478187,04/07/2019,12/03/2019,114,0.0
131768,985458,25/09/2019,12/03/2019,197,0.0
131769,985458,16/08/2019,12/03/2019,157,0.0
131770,132498528,22/05/2019,12/03/2019,71,0.0
131771,985458,25/09/2019,12/03/2019,197,0.0
131772,985458,28/06/2019,12/03/2019,108,0.0
131773,985458,20/09/2019,12/03/2019,192,0.0
131774,1970916,26/04/2019,12/03/2019,45,0.0
131775,1478187,30/04/2019,12/03/2019,49,0.0
131776,1478187,16/05/2019,12/03/2019,65,0.0
131777,5912748,20/03/2019,12/03/2019,8,1.0
131778,4597541,20/03/2019,12/03/2019,8,1.0
131779,985458,03/04/2019,12/03/2019,22,1.0
131780,1970916,16/05/2019,12/03/2019,65,0.0
131781,3445907,20/03/2019,12/03/2019,8,1.0
131782,12421740,16/05/2019,12/03/2019,65,0.0
131783,12421734,15/04/2019,12/03/2019,34,0.0
131784,1478187,16/05/2019,12/03/2019,65,0.0
131785,1478187,27/06/2019,12/03/2019,107,0.0
131786,1970916,23/05/2019,12/03/2019,72,0.0
131787,985458,15/04/2019,12/03/2019,34,0.0
131788,5912748,11/04/2019,12/03/2019,30,1.0
131789,4489545,20/03/2019,12/03/2019,8,1.0
131790,1970916,20/03/2019,12/03/2019,8,1.0
131791,4177006,20/03/2019,12/03/2019,8,1.0
131792,1478187,10/09/2019,12/03/2019,182,0.0
131793,3890153,20/03/2019,12/03/2019,8,1.0
131794,3819442,20/03/2019,12/03/2019,8,1.0
131795,1970916,29/04/2019,12/03/2019,48,0.0
131796,3510500,14/05/2019,12/03/2019,63,0.0
131797,985458,06/05/2019,12/03/2019,55,0.0
131798,985458,16/05/2019,12/03/2019,65,0.0
131799,985458,20/03/2019,12/03/2019,8,1.0
131800,985458,16/05/2019,12/03/2019,65,0.0
131801,3133847,20/05/2019,12/03/2019,69,0.0
131802,9916,14/03/2019,12/03/2019,2,1.0
131803,135847,28/03/2019,12/03/2019,16,1.0
131804,4850,28/03/2019,12/03/2019,16,1.0
131805,71282,28/03/2019,12/03/2019,16,1.0
131806,8011,29/03/2019,12/03/2019,17,1.0
131807,985458,29/03/2019,12/03/2019,17,1.0
131808,1970916,29/03/2019,12/03/2019,17,1.0
131809,1970916,29/03/2019,12/03/2019,17,1.0
131810,1970916,03/04/2019,12/03/2019,22,1.0
131811,1970916,29/03/2019,12/03/2019,17,1.0
131812,1970916,29/03/2019,12/03/2019,17,1.0
131813,985458,28/03/2019,12/03/2019,16,1.0
131814,5796812,28/03/2019,12/03/2019,16,1.0
131815,985458,29/03/2019,12/03/2019,17,1.0
131816,2956374,26/03/2019,12/03/2019,14,1.0
131817,1478187,28/03/2019,12/03/2019,16,1.0
131818,13796413,28/03/2019,12/03/2019,16,1.0
131819,5420019,28/03/2019,12/03/2019,16,1.0
131820,1478187,29/03/2019,12/03/2019,17,1.0
131821,1478187,29/03/2019,12/03/2019,17,1.0
131822,3646195,16/05/2019,12/03/2019,65,0.0
131823,1478187,29/12/2020,12/03/2019,658,0.0
131824,1478187,30/12/2019,12/03/2019,293,0.0
131825,1970916,28/03/2019,12/03/2019,16,1.0
131826,2956374,28/03/2019,12/03/2019,16,1.0
131827,2956374,29/03/2019,12/03/2019,17,1.0
131829,1478187,29/12/2020,13/03/2019,657,0.0
131830,164243,06/05/2019,13/03/2019,54,0.0
131831,3941832,20/03/2019,13/03/2019,7,1.0
131832,1970916,27/03/2019,13/03/2019,14,1.0
131833,985458,20/03/2019,13/03/2019,7,1.0
131834,1478187,16/04/2019,13/03/2019,34,0.0
131835,985458,16/04/2019,13/03/2019,34,0.0
131836,985458,30/04/2019,13/03/2019,48,0.0
131837,985458,16/05/2019,13/03/2019,64,0.0
131838,985458,25/09/2019,13/03/2019,196,0.0
131839,2956374,29/03/2019,13/03/2019,16,1.0
131840,985458,03/04/2019,13/03/2019,21,1.0
131841,1970916,26/04/2019,13/03/2019,44,0.0
131842,985458,10/09/2019,13/03/2019,181,0.0
131843,28818437,16/04/2019,13/03/2019,34,0.0
131844,9606146,06/05/2019,13/03/2019,54,0.5
131845,9606137,20/03/2019,13/03/2019,7,1.0
131846,985458,11/04/2019,13/03/2019,29,1.0
131847,1970916,06/05/2019,13/03/2019,54,0.0
131848,24843480,20/03/2019,13/03/2019,7,1.0
131849,12421740,20/03/2019,13/03/2019,7,1.0
131850,12421728,20/03/2019,13/03/2019,7,1.0
131851,985458,16/04/2019,13/03/2019,34,0.0
131852,1970916,15/04/2019,13/03/2019,33,0.0
131853,8281160,14/05/2019,13/03/2019,62,0.0
131854,8281156,20/03/2019,13/03/2019,7,1.0
131855,49272902,16/05/2019,13/03/2019,64,0.0
131856,8281156,15/04/2019,13/03/2019,33,0.0
131857,985458,17/04/2019,13/03/2019,35,0.0
131858,985458,16/05/2019,13/03/2019,64,0.0
131859,1970916,11/04/2019,13/03/2019,29,1.0
131860,1970916,27/03/2019,13/03/2019,14,1.0
131861,985458,28/06/2019,13/03/2019,107,0.0
131862,1970916,16/04/2019,13/03/2019,34,0.0
131863,2330416,14/03/2019,13/03/2019,1,1.0
131864,1970916,12/04/2019,13/03/2019,30,1.0
131865,1970916,29/03/2019,13/03/2019,16,1.0
131866,1478187,30/04/2019,13/03/2019,48,0.0
131867,1478187,11/04/2019,13/03/2019,29,1.0
131868,1970916,16/04/2019,13/03/2019,34,0.0
131869,1970916,22/04/2019,13/03/2019,40,0.0
131870,1970916,11/04/2019,13/03/2019,29,1.0
131871,1970916,15/04/2019,13/03/2019,33,0.0
131872,1970916,16/04/2019,13/03/2019,34,0.0
131873,3449103,03/10/2019,13/03/2019,204,0.0
131874,3941832,20/03/2019,13/03/2019,7,1.0
131875,38424582,30/04/2019,13/03/2019,48,0.5
131876,38424582,30/04/2019,13/03/2019,48,0.5
131877,38424582,30/04/2019,13/03/2019,48,0.5
131878,38424582,30/04/2019,13/03/2019,48,0.5
131879,38424552,30/04/2019,13/03/2019,48,0.5
131880,1970916,22/05/2019,13/03/2019,70,0.0
131881,1970916,16/08/2019,13/03/2019,156,0.0
131882,1970916,16/04/2019,13/03/2019,34,0.0
131883,1970916,27/06/2019,13/03/2019,106,0.0
131884,41405790,25/09/2019,13/03/2019,196,0.0
131885,5420019,22/05/2019,13/03/2019,70,0.0
131886,33124640,03/04/2019,13/03/2019,21,1.0
131887,49272892,29/03/2019,13/03/2019,16,1.0
131888,2956374,03/10/2019,13/03/2019,204,0.0
131889,2956374,25/09/2019,13/03/2019,196,0.0
131890,1970916,16/04/2019,13/03/2019,34,0.0
131891,1970916,04/04/2019,13/03/2019,22,1.0
131892,1970916,22/05/2019,13/03/2019,70,0.0
131893,9606146,20/03/2019,13/03/2019,7,1.0
131894,9606146,20/03/2019,13/03/2019,7,1.0
131895,9606146,20/03/2019,13/03/2019,7,1.0
131896,9606136,20/03/2019,13/03/2019,7,1.0
131897,9606146,24/04/2019,13/03/2019,42,0.0
131898,1970916,16/04/2019,13/03/2019,34,0.0
131899,2956374,30/08/2019,13/03/2019,170,0.0
131900,2956374,29/12/2020,13/03/2019,657,0.0
131901,985458,29/12/2020,13/03/2019,657,0.0
131902,985458,29/12/2020,13/03/2019,657,0.0
131903,2463645,30/09/2019,13/03/2019,201,0.0
131904,2956374,28/03/2019,13/03/2019,15,1.0
131905,2956374,20/03/2019,13/03/2019,7,1.0
131906,2956374,20/03/2019,13/03/2019,7,1.0
131907,6898206,20/03/2019,13/03/2019,7,1.0
131908,9854580,29/12/2020,13/03/2019,657,0.0
131909,1231823,25/04/2019,13/03/2019,43,0.0
131910,1231823,11/04/2019,13/03/2019,29,1.0
131911,1478187,25/04/2019,13/03/2019,43,0.0
131912,5912748,22/03/2019,13/03/2019,9,1.0
131913,1970916,30/04/2019,13/03/2019,48,0.0
131914,6405477,20/03/2019,13/03/2019,7,1.0
131915,7883664,20/03/2019,13/03/2019,7,1.0
131916,5912748,20/03/2019,13/03/2019,7,1.0
131917,1478187,26/03/2019,13/03/2019,13,1.0
131918,1478187,20/03/2019,13/03/2019,7,1.0
131919,1478187,20/03/2019,13/03/2019,7,1.0
131920,4927290,28/03/2019,13/03/2019,15,1.0
131921,4927290,20/03/2019,13/03/2019,7,1.0
131922,2463645,20/03/2019,13/03/2019,7,1.0
131923,985458,26/03/2019,13/03/2019,13,1.0
131924,5912748,20/03/2019,13/03/2019,7,1.0
131925,1478187,20/03/2019,13/03/2019,7,1.0
131926,2956374,11/04/2019,13/03/2019,29,1.0
131927,3941832,21/06/2019,13/03/2019,100,0.0
131928,80610468,27/03/2019,13/03/2019,14,1.0
131929,116481132,27/03/2019,13/03/2019,14,1.0
131930,2956374,27/03/2019,13/03/2019,14,1.0
131931,7883664,26/03/2019,13/03/2019,13,1.0
131932,2956374,26/07/2019,13/03/2019,135,0.0
131933,59128,11/04/2019,13/03/2019,29,1.0
131934,2956374,28/05/2019,13/03/2019,76,0.0
131935,2956374,29/12/2020,13/03/2019,657,0.0
131936,7883664,21/03/2019,13/03/2019,8,1.0
131937,5586801,22/04/2019,13/03/2019,40,0.0
131938,2824033,20/03/2019,13/03/2019,7,1.0
131939,6898206,28/03/2019,13/03/2019,15,1.0
131940,985458,29/07/2019,13/03/2019,138,0.0
131941,2567939,20/03/2019,13/03/2019,7,1.0
131942,3941832,06/06/2019,13/03/2019,85,0.0
131943,1478187,14/05/2019,13/03/2019,62,0.0
131944,1970916,11/04/2019,13/03/2019,29,1.0
131945,1970916,20/03/2019,13/03/2019,7,1.0
131946,1970916,20/03/2019,13/03/2019,7,1.0
131947,1970916,20/03/2019,13/03/2019,7,1.0
131948,1970916,03/04/2019,13/03/2019,21,1.0
131949,1478187,29/12/2020,13/03/2019,657,0.0
131950,49272902,29/05/2019,13/03/2019,77,0.0
131951,8281156,16/04/2019,13/03/2019,34,0.0
131952,1970916,15/03/2019,13/03/2019,2,1.0
131953,1970916,20/03/2019,13/03/2019,7,1.0
131954,1970916,16/04/2019,13/03/2019,34,0.0
131955,1970916,15/04/2019,13/03/2019,33,0.0
131956,1773825,21/03/2019,13/03/2019,8,1.0
131957,14363520,22/05/2019,13/03/2019,70,0.0
131958,985458,15/03/2019,13/03/2019,2,1.0
131959,985458,15/03/2019,13/03/2019,2,1.0
131960,32177625,15/03/2019,13/03/2019,2,1.0
131961,75162629,15/03/2019,13/03/2019,2,1.0
131962,629517583,15/03/2019,13/03/2019,2,1.0
131963,170929331,15/03/2019,13/03/2019,2,1.0
131964,4927290,28/09/2020,14/03/2019,564,0.0
131965,985458,20/05/2019,14/03/2019,67,0.5
131966,985458,03/04/2019,14/03/2019,20,1.0
131967,1773825,13/05/2019,14/03/2019,60,0.0
131968,1970916,26/03/2019,14/03/2019,12,1.0
131969,886912,15/05/2019,14/03/2019,62,0.0
131970,886912,29/03/2019,14/03/2019,15,1.0
131971,2956374,24/04/2019,14/03/2019,41,0.0
131972,985458,21/06/2019,14/03/2019,99,0.0
131973,985458,21/06/2019,14/03/2019,99,0.0
131974,985458,20/12/2021,14/03/2019,1012,0.0
131975,2956374,21/03/2019,14/03/2019,7,1.0
131976,2463645,21/03/2019,14/03/2019,7,1.0
131977,1970916,29/03/2019,14/03/2019,15,1.0
131978,1970916,21/03/2019,14/03/2019,7,1.0
131979,2463645,24/10/2019,14/03/2019,224,0.0
131980,1182549,04/07/2019,14/03/2019,112,0.0
131981,886912,29/03/2019,14/03/2019,15,1.0
131982,1773825,13/05/2019,14/03/2019,60,0.0
131983,1970916,20/03/2019,14/03/2019,6,1.0
131984,1970916,24/07/2019,14/03/2019,132,0.0
131985,1478187,17/04/2019,14/03/2019,34,0.0
131986,1970916,20/03/2019,14/03/2019,6,1.0
131987,1970916,30/12/2020,14/03/2019,657,0.0
131988,1478187,20/03/2019,14/03/2019,6,1.0
131989,1970916,31/01/2020,14/03/2019,323,0.0
131990,1478187,28/05/2019,14/03/2019,75,0.5
131991,1970916,16/04/2019,14/03/2019,33,0.5
131992,1970916,20/03/2019,14/03/2019,6,1.0
131993,19709161,18/07/2019,14/03/2019,126,0.0
131994,1970916,06/05/2019,14/03/2019,53,0.0
131995,1478187,05/04/2019,14/03/2019,22,1.0
131996,1478187,05/04/2019,14/03/2019,22,1.0
131997,1478187,21/06/2019,14/03/2019,99,0.0
131998,1478187,21/06/2019,14/03/2019,99,0.0
131999,2956374,29/03/2019,14/03/2019,15,1.0
132002,16562320,20/03/2019,14/03/2019,6,1.0
132003,16562312,20/03/2019,14/03/2019,6,1.0
132004,1970916,20/03/2019,14/03/2019,6,1.0
132005,1970916,21/06/2019,14/03/2019,99,0.0
132006,1970916,20/03/2019,14/03/2019,6,1.0
132007,985458,17/04/2019,14/03/2019,34,0.0
132008,82968942,29/03/2019,14/03/2019,15,1.0
132009,2583262,21/03/2019,14/03/2019,7,1.0
132010,2956374,07/05/2019,14/03/2019,54,0.0
132011,985458,30/04/2019,14/03/2019,47,0.0
132012,2956374,20/03/2019,14/03/2019,6,1.0
132013,4927290,20/03/2019,14/03/2019,6,1.0
132014,4236836,20/03/2019,14/03/2019,6,1.0
132015,3153465,20/12/2021,14/03/2019,1012,0.0
132016,4927290,20/03/2019,14/03/2019,6,1.0
132017,985458,21/06/2019,14/03/2019,99,0.0
132018,54200192,11/04/2019,14/03/2019,28,1.0
132019,3602305,11/04/2019,14/03/2019,28,1.0
132020,2958252,29/08/2019,14/03/2019,168,0.5
132021,61591128,11/04/2019,14/03/2019,28,1.0
132022,9005757,15/10/2019,14/03/2019,215,0.0
132023,8281160,24/05/2019,14/03/2019,71,0.0
132024,8281156,24/05/2019,14/03/2019,71,0.0
132025,985458,16/04/2019,14/03/2019,33,0.0
132026,1478187,23/05/2019,14/03/2019,70,0.5
132027,1478187,29/12/2020,14/03/2019,656,0.0
132028,1478187,30/05/2019,14/03/2019,77,0.0
132029,1478187,16/04/2019,14/03/2019,33,0.0
132030,3941832,21/03/2019,14/03/2019,7,1.0
132031,4927290,21/03/2019,14/03/2019,7,1.0
132032,1478187,23/05/2019,14/03/2019,70,0.0
132033,1478187,09/07/2019,14/03/2019,117,0.0
132034,1478187,29/12/2020,14/03/2019,656,0.0
132035,3941832,14/05/2019,14/03/2019,61,0.0
132036,1970916,21/03/2019,14/03/2019,7,1.0
132037,2956374,29/04/2019,14/03/2019,46,0.0
132038,1970916,21/03/2019,14/03/2019,7,1.0
132039,6898206,28/03/2019,14/03/2019,14,1.0
132040,2956374,21/03/2019,14/03/2019,7,1.0
132041,1970916,30/04/2019,14/03/2019,47,0.5
132042,11825528,04/04/2019,14/03/2019,21,1.0
132043,21613828,29/12/2022,14/03/2019,1386,0.0
132044,21613815,11/09/2019,14/03/2019,181,0.0
132045,1970916,20/03/2019,14/03/2019,6,1.0
132046,5912748,20/03/2019,14/03/2019,6,1.0
132047,3006104,21/03/2019,14/03/2019,7,1.0
132048,1478187,21/03/2019,14/03/2019,7,1.0
132049,1478187,21/03/2019,14/03/2019,7,1.0
132050,5420019,17/04/2019,14/03/2019,34,0.0
132051,492729,09/08/2019,14/03/2019,148,0.0
132052,6405477,21/03/2019,14/03/2019,7,1.0
132053,985458,26/03/2019,14/03/2019,12,1.0
132054,1478187,27/03/2019,14/03/2019,13,1.0
132055,1478187,04/04/2019,14/03/2019,21,1.0
132056,1970916,28/03/2019,14/03/2019,14,1.0
132057,5912748,21/03/2019,14/03/2019,7,1.0
132058,985458,30/05/2019,14/03/2019,77,0.0
132059,2956374,29/12/2022,14/03/2019,1386,0.0
132060,985458,06/05/2019,14/03/2019,53,0.0
132061,2956374,11/04/2019,14/03/2019,28,1.0
132062,2956374,18/07/2019,14/03/2019,126,0.0
132063,6898206,11/04/2019,14/03/2019,28,1.0
132064,6898206,12/04/2019,14/03/2019,29,1.0
132065,2956374,29/03/2019,14/03/2019,15,1.0
132066,207220172,29/03/2019,14/03/2019,15,1.0
132067,207220172,29/03/2019,14/03/2019,15,1.0
132068,213499556,29/03/2019,14/03/2019,15,1.0
132069,4696140,29/03/2019,14/03/2019,15,1.0
132070,1970916,26/12/2019,14/03/2019,287,0.0
132071,5912748,29/03/2019,14/03/2019,15,1.0
132072,24690580,29/03/2019,14/03/2019,15,1.0
132073,24690578,29/03/2019,14/03/2019,15,1.0
132074,5912748,29/03/2019,14/03/2019,15,1.0
132075,1970916,29/03/2019,14/03/2019,15,1.0
132076,1478187,01/04/2019,14/03/2019,18,1.0
132077,492729,01/04/2019,14/03/2019,18,1.0
132078,1970916,12/04/2019,14/03/2019,29,1.0
132079,7390935,28/03/2019,14/03/2019,14,1.0
132080,1478187,11/04/2019,14/03/2019,28,1.0
132081,4927290,29/03/2019,14/03/2019,15,1.0
132082,1478187,12/04/2019,14/03/2019,29,1.0
132083,1904000,30/04/2019,14/03/2019,47,0.0
132084,5912748,22/05/2019,14/03/2019,69,0.0
132085,1970916,06/05/2019,14/03/2019,53,0.0
132086,57797355,03/04/2019,14/03/2019,20,1.0
132087,67169945,07/05/2019,14/03/2019,54,0.5
132088,985458,29/12/2022,14/03/2019,1386,0.0
132089,1970916,28/06/2019,14/03/2019,106,0.0
132090,2956374,20/03/2019,14/03/2019,6,1.0
132091,1970916,20/03/2019,14/03/2019,6,1.0
132092,985458,12/04/2019,14/03/2019,29,1.0
132093,985458,16/04/2019,14/03/2019,33,0.0
132094,7883664,07/05/2019,14/03/2019,54,0.0
132095,3941832,20/03/2019,14/03/2019,6,1.0
132096,985458,22/04/2019,14/03/2019,39,0.0
132097,985458,04/04/2019,14/03/2019,21,1.0
132098,93244040,17/06/2020,14/03/2019,461,0.0
132099,54574660,04/02/2020,14/03/2019,327,0.0
132100,985458,29/07/2019,14/03/2019,137,0.0
132101,985458,29/03/2019,14/03/2019,15,1.0
132102,8281160,30/05/2019,14/03/2019,77,0.5
132104,985458,04/04/2019,14/03/2019,21,1.0
132105,985458,11/04/2019,14/03/2019,28,1.0
132106,1478187,03/04/2019,14/03/2019,20,1.0
132107,1478187,16/04/2019,14/03/2019,33,0.0
132108,600384,20/03/2019,14/03/2019,6,1.0
132109,4140580,20/03/2019,14/03/2019,6,1.0
132110,8281160,20/03/2019,14/03/2019,6,1.0
132111,4202689,20/03/2019,14/03/2019,6,1.0
132112,600384,20/03/2019,14/03/2019,6,1.0
132113,600380,20/03/2019,14/03/2019,6,1.0
132114,600384,20/03/2019,14/03/2019,6,1.0
132115,4140580,20/03/2019,14/03/2019,6,1.0
132116,8281160,20/03/2019,14/03/2019,6,1.0
132117,4202689,20/03/2019,14/03/2019,6,1.0
132118,600384,20/03/2019,14/03/2019,6,1.0
132119,600380,20/03/2019,14/03/2019,6,1.0
132120,1478187,04/04/2019,14/03/2019,21,1.0
132121,985458,11/04/2019,14/03/2019,28,1.0
132122,1970916,24/07/2019,14/03/2019,132,0.0
132123,5912748,11/04/2019,14/03/2019,28,1.0
132124,1970916,11/04/2019,14/03/2019,28,1.0
132125,1970916,31/07/2019,14/03/2019,139,0.0
132126,2956374,06/05/2019,14/03/2019,53,0.0
132127,2463645,15/04/2019,14/03/2019,32,0.0
132128,1970916,20/03/2019,14/03/2019,6,1.0
132129,1478187,03/04/2019,14/03/2019,20,1.0
132130,1970916,03/04/2019,14/03/2019,20,1.0
132131,1478187,20/03/2019,14/03/2019,6,1.0
132132,1970916,20/03/2019,14/03/2019,6,1.0
132133,2956374,31/05/2019,14/03/2019,78,0.0
132134,1478187,28/03/2019,14/03/2019,14,1.0
132135,985458,22/03/2019,14/03/2019,8,1.0
132136,1970916,28/03/2019,14/03/2019,14,1.0
132137,492729,28/03/2019,14/03/2019,14,1.0
132138,1970916,22/03/2019,14/03/2019,8,1.0
132139,1970916,29/03/2019,14/03/2019,15,1.0
132140,1478187,29/12/2020,14/03/2019,656,0.0
132141,2956374,22/03/2019,14/03/2019,8,1.0
132142,1281096,29/04/2019,14/03/2019,46,0.0
132143,1231823,29/05/2019,14/03/2019,76,0.0
132144,985458,11/06/2019,14/03/2019,89,0.5
132145,74116299,28/03/2019,14/03/2019,14,1.0
132146,108971950,28/03/2019,14/03/2019,14,1.0
132147,23857939,28/03/2019,14/03/2019,14,1.0
132148,11441168,28/03/2019,14/03/2019,14,1.0
132149,66149417,28/03/2019,14/03/2019,14,1.0
